# Mag 	 Suszeptibilitaet 	 Korrelationslaenge 	 x
0.683	1790.8	1015.8211	10.158211
0.6472	1984.2533	1069.6632	10.696632
0.548	1421.42	967.12553	9.6712553
0.5862	1742.84	1226.9861	12.269861
0.6056	1717.0267	1054.6501	10.546501
0.5724	1371.48	929.37539	9.2937539
0.4158	1256.53	850.93373	8.5093373
0.448	629.145	675.41477	6.7541477
0.0188	1303.94	870.02121	8.7002121
-0.1232	504.53333	557.40062	5.5740062
0.535	1264.648	856.21686	8.5621686
0.5482	1030.656	797.17501	7.9717501
0.4058	476.96	566.37472	5.6637472
0.4924	930.424	746.81683	7.4681683
0.4234	499.98667	582.95959	5.8295959
0.566	343.86	470.15524	4.7015524
-0.441	1872.4933	1038.4273	10.384273
0.6276	426.47	600.82678	6.0082678
0.6852	2491.28	1197.7786	11.977786
0.7084	2916.76	1296.0316	12.960316
0.6896	2798.4	1269.4633	12.694633
-0.5102	1167.672	1058.6509	10.586509
-0.5958	1031.184	776.15398	7.7615398
-0.7406	1203.136	888.41204	8.8841204
-0.728	3194.18	1356.2662	13.562662
-0.6414	1786.5467	1242.276	12.42276
-0.5292	951.94	752.7202	7.527202
-0.5432	1180.96	994.53551	9.9453551
-0.6102	750.45143	719.7561	7.197561
-0.5626	1336.06	943.26493	9.4326493
-0.6326	1601.3067	961.56586	9.6156586
-0.6224	1493.69	1311.6274	13.116274
-0.7142	1977.8	1169.0487	11.690487
-0.7104	2050.5467	1100.8203	11.008203
-0.7448	2157.4667	1182.2146	11.822146
-0.5472	1114.608	879.29126	8.7929126
-0.4594	742.5	721.56101	7.2156101
-0.7486	966.82667	835.39438	8.3539438
-0.6978	1529.22	953.13028	9.5313028
-0.3952	1529.2933	942.12298	9.4212298
-0.6396	945.472	738.3809	7.383809
-0.6554	1753.6933	1026.495	10.26495
-0.6292	1131.24	830.31589	8.3031589
-0.6926	1915.0267	1050.8361	10.508361
-0.7706	2197.9467	1152.7825	11.527825
-0.6258	1591.48	993.38738	9.9338738
-0.623	890.26667	743.59033	7.4359033
-0.6304	2342.34	1161.4224	11.614224
-0.6554	2966.7	1307.0797	13.070797
-0.7018	1979.4133	1070.5255	10.705255
-0.7064	1978.68	1070.9043	10.709043
-0.7108	3189.56	1355.285	13.55285
-0.692	2918.96	1296.5203	12.965203
-0.6354	2770.02	1263.0098	12.630098
-0.5582	2629.44	1230.5433	12.305433
-0.6158	1296.02	900.76969	9.0076969
-0.6372	2867.26	1284.9871	12.849871
-0.7182	3023.02	1319.4282	13.194282
-0.453	2693.68	1245.4855	12.454855
-0.5828	2638.46	1232.6523	12.326523
-0.6768	1801.9467	1027.665	10.27665
-0.7172	1984.1067	1116.4036	11.164036
-0.657	2925.34	1297.9365	12.979365
-0.5128	2713.7	1250.1044	12.501044
0.2784	805.32571	688.45389	6.8845389
-0.3596	1621.84	966.61015	9.6661015
0.5444	966.74286	967.04637	9.6704637
-0.559	1858.4133	1034.516	10.34516
-0.622	1538.68	1152.8826	11.528826
-0.4944	435.93846	527.86036	5.2786036
-0.62	965.008	754.6588	7.546588
-0.4864	720.34286	743.89117	7.4389117
0.51	486.288	549.78363	5.4978363
0.7204	1280.84	877.62559	8.7762559
0.546	1052.656	787.42905	7.8742905
0.6722	1354.21	1116.9981	11.169981
0.6216	1142.328	845.68478	8.4568478
0.5474	1256.97	910.52675	9.1052675
0.6522	1714.8267	1217.0854	12.170854
0.68	1103.08	965.15206	9.6515206
0.7316	2160.6933	1120.7684	11.207684
0.6596	3029.4	1320.8198	13.208198
0.5986	1880.12	1060.2976	10.602976
0.46	2673.66	1240.8476	12.408476
0.6294	1455.41	919.06365	9.1906365
-0.6804	2104.8133	1100.9644	11.009644
-0.6508	1941.5733	1068.5332	10.685332
-0.5148	2609.64	1225.9017	12.259017
-0.6132	1449.58	922.23766	9.2223766
-0.5914	2811.82	1272.5035	12.725035
-0.5672	2655.18	1236.5516	12.365516
-0.712	2897.4	1291.7235	12.917235
-0.7122	3208.7	1359.3453	13.593453
-0.707	2081.4933	1099.8866	10.998866
-0.6236	1831.4267	1072.5852	10.725852
-0.7096	1906.08	1049.716	10.49716
-0.618	1464.32	1097.5186	10.975186
