# Messwerte zu 20x20 und beta: 0.425 mit 50000 Messwerten
# Norm. Magenetisierung || mittlere Clustergroese nach lsqred Durchlaeufen 
0.37	77.16666667
0.43	229
-0.67	133
-0.87	196.6666667
-0.805	219.6666667
-0.88	337.5
-0.805	205
-0.775	303
-0.735	231
-0.59	95.16666667
-0.305	70.83333333
0.39	63.875
0.08	120
0.6	141.3333333
0.69	100.8
0.665	123.8
-0.58	75.16666667
-0.845	152.75
-0.86	325.5
-0.855	327.5
-0.69	316.5
-0.18	82.4
0.695	118.2
0.175	205
0.75	229.5
0.735	195
0.77	290.5
0.575	113
0.705	143.5
0.775	300
0.74	294.5
0.81	293
0.71	145
0.57	284
-0.575	144.3333333
-0.14	149
-0.43	59.71428571
-0.685	177.6666667
-0.75	305.5
-0.745	305.5
-0.71	314.5
-0.6	136.5
-0.49	106.5
-0.65	94.33333333
0.65	74.33333333
0.87	140.5
0.82	331
0.71	318
0.775	311.5
0.475	122.5
0.405	150
-0.58	94.6
-0.49	178.6666667
0.475	139.75
0.675	144.6666667
0.885	202
0.76	343.5
0.355	94.6
0.415	94.8
0.845	141
0.585	282
0.615	182
0.825	149.5
0.52	203.6666667
0.73	133.6
0.795	155.75
0.585	289
0.795	297
0.825	308
0.64	150.75
0.69	192
0.615	249.5
0.565	92.33333333
0.605	58.5
0.39	77.16666667
-0.57	164.6666667
-0.35	168.6666667
-0.61	233
0.635	134.2
0.885	202.6666667
0.475	251
0.455	91.6
0.635	88
0.62	80.83333333
0.515	205
0.675	218
0.8	306.5
0.6	151.5
0.785	187
0.715	179.3333333
0.78	210.3333333
0.69	310
-0.64	210
0.885	102.6
0.28	117.25
0.72	173.3333333
0.605	296.5
0.555	148.6666667
0.845	138.5
0.59	205.6666667
0.36	166.6666667
0.7	162
0.76	212.6666667
0.7	296
0.62	275
0.475	59.85714286
-0.05	87.4
-0.54	54.75
-0.865	200.3333333
-0.74	210.3333333
-0.655	308.5
-0.55	271.5
0.22	67.71428571
0.755	122.75
0.6	296.5
0.76	184.6666667
0.335	186.3333333
0.28	67.5
0.525	83.16666667
0.875	186
0.675	214.6666667
0.72	193
0.42	257
0.83	72
0.64	299
0.445	165
0.585	94
0.86	215
0.555	287.5
0.735	93
0.63	152.3333333
0.8	260
0.835	310.5
0.77	193
0.81	234.6666667
0.63	198.6666667
0.875	128.6
0.64	267.5
0.16	234
-0.775	168.3333333
-0.685	287
-0.765	310
-0.735	304
-0.77	196.3333333
-0.5	296
0.76	150
0.71	190.6666667
0.585	270.5
0.62	278.5
0.755	178.3333333
0.845	326
0.5	183.6666667
0.6	232
0.89	154
0.68	303
0.765	302.5
0.625	196.6666667
0.885	100
0.81	327.5
0.05	215
0.66	146.5
-0.065	59.28571429
0.085	118.5
-0.645	81.66666667
-0.53	108.75
-0.85	134
-0.82	319
0.58	221.3333333
0.195	136.3333333
-0.725	95.66666667
-0.535	252
-0.81	133.6666667
-0.69	206
0.89	153
0.78	323
0.71	301
0.52	183.3333333
0.755	104.6
0.775	186.6666667
0.655	133
0.73	185.6666667
-0.025	133.6666667
-0.71	113.25
-0.435	151.6666667
-0.485	156.6666667
-0.77	52.9
-0.66	150.5
-0.5	96
-0.76	78.28571429
-0.09	209
-0.735	201.6666667
-0.515	154
0.105	73.66666667
-0.865	68.88888889
-0.7	321.5
-0.095	102.25
0.64	84.6
0.585	74.16666667
0.79	268.5
0.67	181.3333333
0.03	137.3333333
0.305	57.875
0.755	54.8
0.73	109.4
0.695	298.5
0.425	80
0.78	139.75
0.595	296.5
0.5	234.5
0.745	86.83333333
0.885	168.5
0.49	288.5
-0.745	65
-0.805	210.6666667
-0.79	146.75
-0.73	315
-0.74	299
-0.795	160.75
0.08	156.3333333
-0.585	155.25
-0.61	277.5
-0.23	220
-0.845	134.3333333
-0.845	335
-0.86	338.5
-0.835	329.5
-0.62	198.3333333
-0.79	146.5
-0.785	322.5
-0.265	68.57142857
0.83	135.75
0.825	289.5
0.225	165.3333333
0.79	259.5
0.54	275
0.435	87.8
0.64	220.5
0.37	163.3333333
0.795	127.75
